NC_000866|Enterobacteria phage T4|
NP_046564.1|0|
NP_046565.1|0|
NP_046566.1|0|
NP_046567.1|0|
NP_046568.1|0|
NP_046569.1|0|
NP_046570.1|0|
NP_046571.1|0|
NP_046572.1|87|
NP_046573.1|0|
NP_046574.1|0|
NP_046575.1|2|
NP_046576.1|0|
NP_046577.1|0|
NP_046578.1|0|
NP_046579.1|0|
NP_046580.1|0|
NP_046581.1|0|
NP_046582.1|0|
NP_046583.1|0|
NP_046584.1|4|
NP_046585.1|0|
NP_046586.1|0|
NP_046587.1|0|
NP_046588.1|0|
NP_046589.1|0|
NP_046590.1|0|
NP_046591.1|0|
NP_046592.1|0|
NP_046593.1|0|
NP_046594.1|0|
NP_046595.1|0|
NP_046596.1|0|
NP_046597.1|0|
NP_046598.1|0|
NP_046599.1|0|
NP_046600.1|0|
NP_046601.1|0|
NP_046602.1|0|
NP_046603.1|0|
NP_046604.1|0|
NP_046605.1|0|
NP_046606.1|0|
NP_046607.1|0|
NP_046608.1|0|
NP_046609.1|0|
NP_046610.1|0|
NP_046611.1|0|
NP_046612.1|0|
NP_046613.1|0|
NP_046614.1|5|
NP_046615.1|0|
NP_046616.1|0|
NP_046617.1|0|
NP_046618.1|0|
NP_046619.1|0|
NP_046620.1|0|
NP_046621.1|0|
NP_046622.1|0|
NP_046623.1|0|
NP_046624.1|0|
NP_046625.1|0|
NP_046626.1|0|
NP_046627.1|0|
NP_046628.1|0|
NP_046629.1|0|
NP_046630.1|0|
NP_046631.1|0|
NP_046632.1|0|
NP_046633.1|0|
NP_046634.1|0|
NP_046635.1|0|
NP_046636.1|0|
NP_046637.1|0|
NP_046638.1|0|
NP_046639.1|0|
NP_046640.1|0|
NP_046641.1|0|
NP_046642.1|0|
NP_046643.1|0|
NP_046644.1|0|
NP_046645.1|0|
NP_046646.1|0|
NP_046647.1|0|
NP_046648.1|0|
NP_046649.1|0|
NP_046650.1|0|
NP_046651.1|0|
NP_046652.1|0|
NP_046653.1|0|
NP_046654.1|0|
NP_046655.1|0|
NP_046656.1|0|
NP_046657.1|0|
NP_046658.1|0|
NP_046659.1|0|
NP_046660.1|0|
NP_046661.1|0|
NP_046662.1|0|
NP_046663.1|0|
NP_046664.1|0|
NP_046665.1|0|
NP_046666.1|0|
NP_046667.1|0|
NP_046668.1|0|
NP_046669.1|0|
NP_046670.1|0|
NP_046671.1|0|
NP_046672.1|0|
NP_046673.1|0|
NP_046674.1|0|
NP_046675.1|0|
NP_046676.1|0|
NP_046677.1|0|
NP_046678.1|0|
NP_046679.1|0|
NP_046680.1|0|
NP_046681.1|0|
NP_046682.1|0|
NP_046683.1|0|
NP_046684.1|0|
NP_046685.1|0|
NP_046686.1|0|
NP_046687.1|0|
NP_046688.1|0|
NP_046689.1|0|
NP_046690.1|0|
NP_046691.1|0|
NP_046692.1|0|
NP_046693.1|0|
NP_046694.1|2|
NP_046695.1|0|
NP_046696.1|0|
NP_046697.1|0|
NP_046698.1|0|
NP_046699.1|0|
NP_046700.1|0|
NP_046701.1|0|
NP_046702.1|0|
NP_046703.1|0|
NP_046704.1|0|
NP_046705.1|0|
NP_046706.1|0|
NP_046707.1|0|
NP_046708.1|0|
NP_046709.1|0|
NP_046710.1|0|
NP_046711.1|0|
NP_046712.1|0|
NP_046713.1|3|
NP_046714.1|2|
NP_046715.1|0|
NP_046716.1|0|
NP_046717.1|0|
NP_046718.1|0|
NP_046719.1|0|
NP_046720.1|0|
NP_046721.1|0|
NP_046722.1|0|
NP_046723.1|0|
NP_046724.1|0|
NP_046725.1|0|
NP_046726.1|0|
NP_046727.1|0|
NP_046728.1|0|
NP_046729.1|0|
NP_046730.1|0|
NP_046731.1|0|
NP_046732.1|0|
NP_046733.1|0|
NP_046734.1|0|
NP_046735.1|0|
NP_046736.1|0|
NP_046737.1|0|
*
NC_001895|Enterobacteria phage P2|
NP_046757.1|3|
NP_046758.1|3|
NP_046759.1|0|
NP_046760.1|0|
NP_046761.1|0|
NP_046762.1|0|
NP_046763.1|0|
NP_046764.1|0|
NP_046765.1|0|
NP_046766.1|0|
NP_046767.1|0|
NP_046768.1|0|
NP_046769.1|0|
NP_046770.1|0|
NP_046771.1|1|
NP_046772.1|1|
NP_046773.1|0|
NP_046774.1|0|
NP_046775.1|2|
NP_046776.1|0|
NP_046777.1|0|
NP_046778.1|2|
NP_046779.1|0|
NP_046780.1|0|
NP_046781.1|0|
NP_046782.1|0|
NP_046783.1|0|
NP_046784.1|0|
NP_046785.1|0|
NP_046786.1|0|
NP_046787.1|0|
NP_046788.1|0|
NP_046789.1|0|
NP_046790.1|0|
NP_046791.1|0|
NP_046792.1|0|
NP_046793.1|0|
NP_046794.1|0|
NP_046795.1|0|
NP_046796.1|0|
NP_046797.1|0|
NP_046798.1|0|
NP_757382.1|0|
*
NC_001900|Mycobacterium phage D29|
NP_046819.1|0|
NP_046820.1|0|
NP_046821.1|0|
NP_046822.1|0|
NP_046823.1|0|
NP_046824.1|0|
NP_046825.1|0|
NP_046826.1|0|
NP_046827.1|0|
NP_046828.1|0|
NP_046829.1|0|
NP_046830.1|0|
NP_046831.1|0|
NP_046832.1|0|
NP_046833.1|0|
NP_046834.1|0|
NP_046835.1|0|
NP_046836.1|0|
NP_046837.1|0|
NP_046838.1|0|
NP_046839.1|0|
NP_046840.1|0|
NP_046841.1|0|
NP_046842.1|0|
NP_046843.1|0|
NP_046844.1|0|
NP_046845.1|0|
NP_046846.1|0|
NP_046847.1|0|
NP_046848.1|0|
NP_046849.1|0|
NP_046850.1|0|
NP_046851.1|0|
NP_046852.1|0|
NP_046853.1|0|
NP_046854.1|0|
NP_046855.1|0|
NP_046856.1|0|
NP_046857.1|0|
NP_046858.1|0|
NP_046859.1|0|
NP_046860.1|1|
NP_046861.1|0|
NP_046862.1|0|
NP_046863.1|1|
NP_046864.1|0|
NP_046865.1|0|
NP_046866.1|0|
NP_046867.1|0|
NP_046868.1|0|
NP_046869.1|0|
NP_046870.1|0|
NP_046871.1|1|
NP_046872.1|0|
NP_046873.1|0|
NP_046874.1|0|
NP_046875.1|1|
NP_046876.1|0|
NP_046877.1|0|
NP_046878.1|0|
NP_046879.1|0|
NP_046880.1|0|
NP_046881.1|1|
NP_046882.1|3|
NP_046883.1|0|
NP_046884.1|0|
NP_046885.1|0|
NP_046886.1|0|
NP_046887.1|0|
NP_046888.1|0|
NP_046889.1|0|
NP_046890.1|0|
NP_046891.1|0|
NP_046892.1|0|
NP_046893.1|0|
NP_046894.1|0|
NP_046895.1|0|
NP_597858.1|0|
NP_597859.1|0|
*
NC_001901|Enterobacteria phage N15|
NP_046896.1|0|
NP_046897.1|1|
NP_046898.1|0|
NP_046899.1|0|
NP_046900.1|2|
NP_046901.1|0|
NP_046902.1|0|
NP_046903.1|0|
NP_046904.1|0|
NP_046905.1|0|
NP_046906.1|0|
NP_046907.1|0|
NP_046908.1|0|
NP_046909.1|0|
NP_046910.1|0|
NP_046911.1|0|
NP_046912.1|0|
NP_046913.1|0|
NP_046914.1|0|
NP_046915.1|0|
NP_046916.1|6|
NP_046917.1|0|
NP_046918.1|0|
NP_046919.1|0|
NP_046920.1|0|
NP_046921.1|0|
NP_046922.1|0|
NP_046923.1|0|
NP_046924.1|0|
NP_046925.1|0|
NP_046926.1|0|
NP_046927.1|0|
NP_046928.1|0|
NP_046929.1|0|
NP_046930.1|0|
NP_046931.1|0|
NP_046932.1|0|
NP_046933.1|0|
NP_046934.1|0|
NP_046935.1|0|
NP_046936.1|1|
NP_046937.1|0|
NP_046938.1|0|
NP_046939.1|0|
NP_046940.1|0|
NP_046941.1|0|
NP_046942.1|0|
NP_046943.1|0|
NP_046944.1|0|
NP_046945.1|0|
NP_046946.1|0|
NP_046947.1|0|
NP_046948.1|0|
NP_046949.1|0|
NP_046950.1|0|
NP_046951.1|0|
NP_046952.1|0|
NP_046953.1|0|
NP_046954.1|0|
NP_046955.1|0|
*
NC_001902|Methanobacterium phage psiM2|
NP_046956.1|0|
NP_046957.1|0|
NP_046958.1|0|
NP_046959.1|0|
NP_046960.1|0|
NP_046961.1|0|
NP_046962.1|0|
NP_046963.1|0|
NP_046964.1|1|
NP_046965.1|0|
NP_046966.1|0|
NP_046967.1|0|
NP_046968.1|0|
NP_046969.1|0|
NP_046970.1|0|
NP_046971.1|0|
NP_046972.1|0|
NP_046973.1|0|
NP_046974.1|0|
NP_046975.1|0|
NP_046976.1|0|
NP_046977.1|0|
NP_046978.1|0|
NP_046979.1|0|
NP_046980.1|0|
NP_046981.1|0|
NP_046982.1|0|
NP_046983.1|0|
NP_046984.1|0|
NP_046985.1|0|
NP_046986.1|0|
NP_597860.1|0|
*
NC_001909|Lactococcus phage bIL170|
NP_047114.1|0|
NP_047115.1|0|
NP_047116.1|0|
NP_047117.1|0|
NP_047118.1|0|
NP_047119.1|0|
NP_047120.1|0|
NP_047121.1|0|
NP_047122.1|0|
NP_047123.1|0|
NP_047124.1|0|
NP_047125.1|0|
NP_047126.1|0|
NP_047127.1|0|
NP_047128.1|0|
NP_047129.1|0|
NP_047130.1|0|
NP_047131.1|0|
NP_047132.1|0|
NP_047133.1|0|
NP_047134.1|0|
NP_047135.1|0|
NP_047136.1|0|
NP_047137.1|0|
NP_047138.1|0|
NP_047139.1|0|
NP_047140.1|0|
NP_047141.1|0|
NP_047142.1|0|
NP_047143.1|0|
NP_047144.1|0|
NP_047145.1|0|
NP_047146.1|0|
NP_047147.1|0|
NP_047148.1|0|
NP_047149.1|0|
NP_047150.1|0|
NP_047151.1|0|
NP_047152.1|0|
NP_047153.1|0|
NP_047154.1|0|
NP_047155.1|0|
NP_047156.1|0|
NP_047157.1|0|
NP_047158.1|0|
NP_047159.1|0|
NP_047160.1|0|
NP_047161.1|6|
NP_047162.1|2|
NP_047163.1|0|
NP_047164.1|0|
NP_047165.1|0|
NP_047166.1|0|
NP_047167.1|0|
NP_047168.1|0|
NP_047169.1|0|
NP_047170.1|0|
NP_047171.1|0|
NP_047172.1|0|
NP_047173.1|0|
NP_047174.1|0|
NP_047175.1|0|
NP_047176.1|0|
NP_758453.1|0|
*
NC_001942|Mycoplasma phage MAV1|
NP_047257.1|10|
NP_047258.1|0|
NP_047259.1|0|
NP_047260.1|0|
NP_047261.1|0|
NP_047262.1|0|
NP_047263.1|0|
NP_047264.1|0|
NP_047265.1|0|
NP_047266.1|0|
NP_047267.1|0|
NP_047268.1|0|
NP_047269.1|0|
NP_047270.1|0|
NP_047271.1|0|
*
NC_001954|Enterobacteria phage If1|
NP_047352.1|0|
NP_047353.1|0|
NP_047354.1|0|
NP_047355.1|0|
NP_047356.1|0|
NP_047357.1|0|
NP_047358.1|0|
NP_047359.1|3|
NP_047360.1|1|
NP_047361.1|0|
*
NC_001978|Streptomyces phage phiC31|
NP_047922.1|0|
NP_047923.1|0|
NP_047924.1|2|
NP_047925.1|9|
NP_047926.2|1|
NP_047927.1|0|
NP_047928.1|0|
NP_047929.1|0|
NP_047930.1|0|
NP_047931.1|0|
NP_047932.1|0|
NP_047933.1|0|
NP_047934.1|0|
NP_047935.1|0|
NP_047936.1|0|
NP_047937.1|0|
NP_047938.1|0|
NP_047939.1|0|
NP_047940.1|0|
NP_047941.2|0|
NP_047942.1|0|
NP_047943.1|0|
NP_047944.2|0|
NP_047945.1|0|
NP_047946.1|0|
NP_047947.1|0|
NP_047948.1|0|
NP_047949.1|0|
NP_047950.1|0|
NP_047951.1|0|
NP_047952.1|0|
NP_047953.1|0|
NP_047955.2|1|
NP_047956.2|0|
NP_047957.1|0|
NP_047958.1|0|
NP_047959.1|0|
NP_047960.1|0|
NP_047961.1|0|
NP_047962.1|0|
NP_047963.1|0|
NP_047964.1|0|
NP_047965.1|0|
NP_047966.1|0|
NP_047967.1|0|
NP_047968.2|0|
NP_047970.1|0|
NP_047971.2|0|
NP_047972.1|0|
NP_047973.1|0|
NP_047974.1|0|
NP_047975.1|0|
NP_047976.1|0|
*
NC_002014|Enterobacteria phage Ike|
NP_040570.1|0|
NP_040571.1|0|
NP_040572.1|0|
NP_040573.1|0|
NP_040574.1|0|
NP_040575.1|0|
NP_040576.1|0|
NP_040577.1|0|
NP_040578.1|0|
NP_040579.1|2|
*
NC_002072|Streptococcus phage DT1|
NP_049389.1|0|
NP_049390.1|0|
NP_049391.1|0|
NP_049392.1|0|
NP_049393.1|0|
NP_049394.1|0|
NP_049395.1|2|
NP_049396.1|0|
NP_049397.1|0|
NP_049398.1|0|
NP_049399.1|0|
NP_049400.1|0|
NP_049401.1|0|
NP_049402.1|0|
NP_049403.2|0|
NP_049405.1|0|
NP_049406.1|0|
NP_049407.2|0|
NP_049409.1|0|
NP_049410.1|0|
NP_049411.1|0|
NP_049412.1|0|
NP_049413.1|0|
NP_049414.1|0|
NP_049415.2|0|
NP_049416.1|0|
NP_049417.1|0|
NP_049418.1|0|
NP_049419.1|0|
NP_049420.1|0|
NP_049421.1|0|
NP_049422.1|0|
NP_049423.1|0|
NP_049424.1|0|
NP_049425.1|0|
NP_049426.1|0|
NP_049427.1|0|
NP_049428.1|0|
NP_049429.1|0|
NP_049430.1|0|
NP_049431.1|0|
NP_049432.1|0|
NP_049433.1|0|
NP_049434.1|0|
NP_597885.1|0|
*
NC_002166|Enterobacteria phage HK022|
NP_037662.1|0|
NP_037663.1|1|
NP_037664.1|2|
NP_037665.1|0|
NP_037666.1|1|
NP_037667.1|0|
NP_037668.1|0|
NP_037669.1|0|
NP_037670.1|0|
NP_037671.1|1|
NP_037672.1|0|
NP_037673.1|0|
NP_037674.1|0|
NP_037675.1|0|
NP_037676.1|1|
NP_037677.1|0|
NP_037678.1|0|
NP_037679.1|0|
NP_037680.1|0|
NP_037681.1|0|
NP_037682.1|0|
NP_037683.1|0|
NP_037684.1|0|
NP_037685.1|0|
NP_037686.1|0|
NP_037687.1|0|
NP_037688.1|0|
NP_037689.1|0|
NP_037690.1|7|
NP_037691.1|1|
NP_037692.1|0|
NP_037693.1|5|
NP_037694.1|0|
NP_037695.1|0|
NP_037696.1|0|
NP_597886.1|0|
NP_597887.1|0|
NP_597888.1|0|
NP_597889.1|0|
NP_597890.1|0|
NP_597891.1|0|
NP_597892.1|0|
NP_597893.1|0|
NP_597894.1|0|
NP_597895.1|0|
NP_597896.1|0|
NP_597897.1|0|
NP_597898.1|0|
NP_597899.1|0|
NP_597900.1|2|
NP_597901.1|0|
NP_597902.1|0|
NP_597903.1|0|
NP_597904.1|0|
NP_597905.1|0|
NP_597906.1|0|
NP_597907.1|0|
*
NC_002167|Enterobacteria phage HK97|
NP_037697.1|0|
NP_037698.1|1|
NP_037699.1|2|
NP_037700.1|0|
NP_037701.1|1|
NP_037702.1|0|
NP_037703.1|0|
NP_037704.1|1|
NP_037705.1|0|
NP_037706.1|0|
NP_037707.1|0|
NP_037708.1|0|
NP_037709.1|0|
NP_037710.1|0|
NP_037711.1|0|
NP_037712.1|0|
NP_037713.1|1|
NP_037714.1|0|
NP_037715.1|0|
NP_037716.1|0|
NP_037717.1|0|
NP_037718.1|0|
NP_037719.1|0|
NP_037720.1|0|
NP_037721.1|0|
NP_037722.1|1|
NP_037723.1|0|
NP_037724.1|0|
NP_037725.1|0|
NP_037726.1|7|
NP_037727.1|0|
NP_037728.1|0|
NP_037729.1|0|
NP_037730.1|0|
NP_037731.1|0|
NP_037732.1|0|
NP_037733.1|0|
NP_037734.1|0|
NP_037735.1|1|
NP_037736.1|0|
NP_037737.1|0|
NP_037738.1|0|
NP_037739.1|0|
NP_037740.1|13|
NP_037741.1|0|
NP_037742.1|0|
NP_037743.1|0|
NP_037744.1|0|
NP_037745.1|0|
NP_037746.1|0|
NP_037747.1|0|
NP_037748.1|0|
NP_037749.1|0|
NP_037750.1|0|
NP_037751.1|0|
NP_037752.1|0|
NP_037753.1|0|
NP_037754.1|0|
NP_037755.1|0|
NP_037756.1|0|
NP_597908.1|0|
*
NC_002185|Streptococcus phage 7201|
NP_038301.1|0|
NP_038302.1|0|
NP_038303.1|0|
NP_038304.1|0|
NP_038305.1|0|
NP_038306.1|0|
NP_038307.1|0|
NP_038308.1|0|
NP_038309.1|0|
NP_038310.1|1|
NP_038311.1|0|
NP_038312.1|0|
NP_038313.1|0|
NP_038314.1|1|
NP_038315.1|0|
NP_038316.1|0|
NP_038317.1|0|
NP_038318.1|0|
NP_038319.1|0|
NP_038320.1|0|
NP_038321.1|0|
NP_038322.1|0|
NP_038323.1|0|
NP_038324.1|0|
NP_038325.1|0|
NP_038326.1|3|
NP_038327.1|0|
NP_038328.1|0|
NP_038329.1|0|
NP_038330.1|0|
NP_038331.1|0|
NP_038332.1|0|
NP_038333.1|0|
NP_038334.1|0|
NP_038335.1|0|
NP_038336.1|0|
NP_038337.1|0|
NP_038338.1|0|
NP_038339.1|0|
NP_038340.1|0|
NP_038341.1|0|
NP_038342.1|0|
NP_038343.1|0|
NP_038344.1|0|
NP_038345.1|0|
NP_597910.1|0|
*
NC_002321|Staphylococcus phage PVL|
NP_058440.1|0|
NP_058441.1|0|
NP_058442.1|0|
NP_058443.1|0|
NP_058444.1|1|
NP_058445.1|0|
NP_058446.1|0|
NP_058447.1|0|
NP_058448.1|0|
NP_058449.1|0|
NP_058450.1|0|
NP_058451.1|0|
NP_058452.1|0|
NP_058453.1|0|
NP_058454.1|1|
NP_058455.1|0|
NP_058456.1|0|
NP_058457.1|0|
NP_058458.1|0|
NP_058459.1|0|
NP_058460.1|0|
NP_058461.1|0|
NP_058462.1|0|
NP_058463.1|0|
NP_058464.1|0|
NP_058465.1|0|
NP_058466.1|0|
NP_058467.1|0|
NP_058468.1|0|
NP_058469.1|0|
NP_058470.1|0|
NP_058471.1|0|
NP_058472.1|0|
NP_058473.1|0|
NP_058474.1|0|
NP_058475.1|0|
NP_058476.1|0|
NP_058477.1|0|
NP_058478.1|0|
NP_058479.1|0|
NP_058480.1|0|
NP_058481.1|0|
NP_058482.1|0|
NP_058483.1|0|
NP_058484.1|0|
NP_058485.1|0|
NP_058486.1|0|
NP_058487.1|0|
NP_058488.1|0|
NP_058489.1|0|
NP_058490.1|0|
NP_058491.1|0|
NP_058492.1|0|
NP_058493.1|0|
NP_058494.1|0|
NP_058495.1|0|
NP_058496.1|0|
NP_058497.1|0|
NP_058498.1|0|
NP_058499.1|0|
NP_058500.1|0|
NP_058501.1|0|
*
NC_002371|Enterobacteria phage P22|
NP_059582.1|10|
NP_059583.1|0|
NP_059584.1|0|
NP_059585.1|0|
NP_059587.1|0|
NP_059588.1|0|
NP_059589.1|0|
NP_059592.1|0|
NP_059593.1|0|
NP_059594.1|0|
NP_059595.1|0|
NP_059596.1|6|
NP_059597.1|0|
NP_059598.1|0|
NP_059599.1|0|
NP_059600.1|2|
NP_059601.1|0|
NP_059602.1|0|
NP_059603.1|0|
NP_059604.1|0|
NP_059605.1|0|
NP_059606.1|1|
NP_059607.1|0|
NP_059608.1|0|
NP_059609.1|0|
NP_059610.1|0|
NP_059611.1|10|
NP_059612.1|0|
NP_059614.1|0|
NP_059615.1|0|
NP_059618.1|0|
NP_059619.1|0|
NP_059621.1|0|
NP_059622.1|1|
NP_059623.2|0|
NP_059624.1|0|
NP_059625.1|0|
NP_059630.1|0|
NP_059631.1|0|
NP_059632.1|0|
NP_059633.1|0|
NP_059637.1|0|
NP_059639.1|0|
NP_059640.1|0|
NP_059641.1|0|
NP_059642.1|0|
NP_059643.1|0|
NP_059644.1|0|
NP_597915.1|0|
YP_063714.1|0|
YP_063715.1|0|
YP_063716.1|0|
YP_063717.1|0|
YP_063718.1|0|
YP_063719.1|0|
YP_063720.1|0|
YP_063721.1|0|
YP_063722.1|0|
YP_063723.1|0|
YP_063724.1|0|
YP_063725.1|0|
YP_063726.1|0|
YP_063727.1|0|
YP_063728.1|0|
YP_063729.1|0|
YP_063730.1|0|
YP_063731.1|0|
YP_063732.1|0|
YP_063733.1|0|
YP_063734.1|7|
YP_063735.1|0|
YP_063736.1|0|
*
NC_002484|Pseudomonas phage D3|
NP_061497.1|0|
NP_061498.1|6|
NP_061499.1|0|
NP_061500.1|6|
NP_061501.1|1|
NP_061502.1|2|
NP_061503.1|0|
NP_061504.1|0|
NP_061505.1|0|
NP_061506.1|0|
NP_061507.1|0|
NP_061508.1|0|
NP_061509.1|0|
NP_061510.1|0|
NP_061511.1|0|
NP_061512.1|0|
NP_061513.1|0|
NP_061514.1|0|
NP_061515.1|1|
NP_061516.1|0|
NP_061517.1|0|
NP_061518.1|0|
NP_061519.1|0|
NP_061520.1|0|
NP_061521.1|0|
NP_061522.1|0|
NP_061523.1|0|
NP_061524.1|20|
NP_061525.1|0|
NP_061526.1|0|
NP_061527.1|0|
NP_061528.1|0|
NP_061529.1|0|
NP_061530.1|0|
NP_061531.1|2|
NP_061532.1|0|
NP_061533.1|0|
NP_061534.1|0|
NP_061535.1|0|
NP_061536.1|0|
NP_061537.1|0|
NP_061538.1|1|
NP_061539.1|1|
NP_061540.1|0|
NP_061541.1|0|
NP_061542.1|0|
NP_061543.1|0|
NP_061544.1|0|
NP_061545.1|0|
NP_061546.1|0|
NP_061547.1|0|
NP_061548.1|0|
NP_061549.1|1|
NP_061550.1|0|
NP_061551.1|0|
NP_061552.1|0|
NP_061553.1|0|
NP_061554.1|0|
NP_061555.1|0|
NP_061556.1|0|
NP_061557.1|0|
NP_061558.1|0|
NP_061559.1|0|
NP_061560.1|0|
NP_061561.1|0|
NP_061562.1|0|
NP_061563.1|0|
NP_061564.1|0|
NP_061565.1|0|
NP_061566.1|0|
NP_061567.1|0|
NP_061568.1|0|
NP_061569.1|0|
NP_061570.1|35|
NP_061571.1|0|
NP_061572.1|0|
NP_061573.1|0|
NP_061574.1|2|
NP_061575.1|0|
NP_061576.1|0|
NP_061577.1|0|
NP_061578.1|1|
NP_061579.1|0|
NP_061580.1|0|
NP_061581.1|0|
NP_061582.1|0|
NP_061583.1|0|
NP_061584.1|0|
NP_061585.1|0|
NP_061586.1|0|
NP_061587.1|0|
NP_061588.1|0|
NP_061589.1|0|
NP_597918.1|0|
YP_138545.1|0|
*
NC_002486|Staphylococcus prophage phiPV83|
NP_061591.2|1|
NP_061592.1|0|
NP_061593.1|0|
NP_061594.1|0|
NP_061595.1|0|
NP_061596.1|0|
NP_061597.1|0|
NP_061598.1|0|
NP_061599.1|0|
NP_061600.1|0|
NP_061601.1|0|
NP_061602.1|0|
NP_061603.1|0|
NP_061604.1|0|
NP_061605.1|0|
NP_061606.1|0|
NP_061607.1|0|
NP_061608.1|1|
NP_061609.1|0|
NP_061610.1|0|
NP_061611.1|0|
NP_061612.1|0|
NP_061613.1|0|
NP_061614.1|0|
NP_061615.1|0|
NP_061616.1|0|
NP_061617.1|0|
NP_061618.1|0|
NP_061619.1|0|
NP_061620.1|0|
NP_061621.1|0|
NP_061622.1|0|
NP_061623.1|0|
NP_061624.1|0|
NP_061625.1|0|
NP_061626.1|0|
NP_061627.1|0|
NP_061628.1|0|
NP_061629.1|0|
NP_061630.1|0|
NP_061631.1|1|
NP_061632.1|0|
NP_061633.1|0|
NP_061634.1|0|
NP_061635.1|1|
NP_061636.1|0|
NP_061637.1|0|
NP_061638.1|0|
NP_061639.1|0|
NP_061640.1|1|
NP_061641.1|0|
NP_061642.1|0|
NP_061643.1|0|
NP_061644.1|0|
NP_061645.1|0|
NP_061646.1|0|
NP_061647.1|0|
NP_061648.1|0|
NP_061649.1|0|
NP_061650.1|0|
NP_061651.1|0|
NP_061652.1|0|
NP_061653.1|4|
NP_597919.1|0|
NP_597920.1|0|
*
NC_002519|Roseobacter phage SIO1|
NP_064738.1|0|
NP_064739.1|2|
NP_064740.1|6|
NP_064741.1|6|
NP_064742.1|0|
NP_064743.1|0|
NP_064744.1|0|
NP_064745.1|3|
NP_064746.1|0|
NP_064747.1|2|
NP_064748.1|0|
NP_064749.1|8|
NP_064750.1|0|
NP_064751.1|0|
NP_064752.1|19|
NP_064753.1|7|
NP_064754.1|0|
NP_064755.1|1|
NP_064756.1|4|
NP_064757.1|1|
NP_064758.1|4|
NP_064759.1|0|
NP_064760.1|0|
NP_064761.1|0|
NP_064762.1|0|
NP_064763.1|0|
NP_064764.1|0|
NP_064765.1|0|
NP_064766.1|2|
NP_064767.1|0|
NP_064768.1|0|
NP_064769.1|0|
NP_597931.1|28|
NP_597932.1|1|
*
NC_002628|Methanothermobacter phage psiM100|
NP_071803.1|0|
NP_071804.1|0|
NP_071805.1|0|
NP_071806.1|0|
NP_071807.1|0|
NP_071808.1|0|
NP_071809.1|0|
NP_071810.1|0|
NP_071811.1|0|
NP_071812.1|0|
NP_071813.1|0|
NP_071814.1|0|
NP_071815.1|0|
NP_071816.1|0|
NP_071817.1|0|
NP_071818.1|1|
NP_071819.1|0|
NP_071820.1|0|
NP_071821.1|0|
NP_071822.1|0|
NP_071823.1|0|
NP_071824.1|0|
NP_071825.1|0|
NP_071826.1|0|
NP_071827.1|0|
NP_071828.1|0|
NP_071829.1|0|
NP_071830.1|0|
NP_071831.1|0|
NP_071832.1|0|
NP_071833.1|0|
NP_071834.1|0|
NP_071835.1|0|
NP_071836.1|0|
NP_071837.1|0|
*
NC_002656|Mycobacterium phage Bxb1|
NP_075268.1|0|
NP_075269.1|0|
NP_075270.1|0|
NP_075271.1|0|
NP_075272.1|0|
NP_075273.1|0|
NP_075274.1|0|
NP_075275.1|0|
NP_075276.1|0|
NP_075277.1|0|
NP_075278.1|0|
NP_075279.1|0|
NP_075280.1|0|
NP_075281.1|0|
NP_075282.1|0|
NP_075283.1|0|
NP_075284.1|0|
NP_075285.1|0|
NP_075286.1|0|
NP_075287.1|0|
NP_075288.1|0|
NP_075289.1|0|
NP_075290.1|0|
NP_075291.1|0|
NP_075292.1|0|
NP_075293.1|0|
NP_075294.1|0|
NP_075295.1|0|
NP_075296.1|0|
NP_075297.1|0|
NP_075298.1|0|
NP_075299.1|0|
NP_075300.1|0|
NP_075301.1|0|
NP_075302.1|0|
NP_075303.1|0|
NP_075304.1|0|
NP_075305.1|0|
NP_075306.1|0|
NP_075307.1|0|
NP_075308.1|0|
NP_075309.1|0|
NP_075310.1|0|
NP_075311.1|0|
NP_075312.1|0|
NP_075313.1|0|
NP_075314.1|3|
NP_075315.1|0|
NP_075316.1|0|
NP_075317.1|0|
NP_075318.1|0|
NP_075319.1|0|
NP_075320.1|0|
NP_075321.1|0|
NP_075322.1|0|
NP_075323.1|0|
NP_075324.1|0|
NP_075325.1|0|
NP_075326.1|0|
NP_075327.1|0|
NP_075328.1|0|
NP_075329.1|0|
NP_075330.1|0|
NP_075331.1|0|
NP_075332.1|0|
NP_075333.1|0|
NP_075334.1|0|
NP_075335.1|0|
NP_075336.1|0|
NP_075337.1|0|
NP_075338.1|0|
NP_075339.1|0|
NP_075340.1|0|
NP_075341.1|0|
NP_075342.1|0|
NP_075343.1|0|
NP_075344.1|0|
NP_075345.1|0|
NP_075346.1|0|
NP_075347.1|0|
NP_075348.1|0|
NP_075349.1|0|
NP_075350.1|0|
NP_075351.1|0|
NP_075352.1|0|
NP_075353.1|0|
*
NC_002661|Staphylococcus phage phiSLT|
NP_075464.1|0|
NP_075465.1|0|
NP_075466.1|0|
NP_075467.1|0|
NP_075468.1|0|
NP_075469.1|0|
NP_075470.1|0|
NP_075471.1|0|
NP_075472.1|0|
NP_075473.1|0|
NP_075474.1|0|
NP_075475.1|0|
NP_075476.1|0|
NP_075477.1|0|
NP_075478.1|0|
NP_075479.1|0|
NP_075480.1|0|
NP_075481.1|0|
NP_075482.1|0|
NP_075483.1|0|
NP_075484.1|0|
NP_075485.1|0|
NP_075486.1|0|
NP_075487.1|0|
NP_075488.1|0|
NP_075489.1|0|
NP_075490.1|0|
NP_075491.1|0|
NP_075492.1|0|
NP_075493.1|0|
